START DATE,START TIME,START TIME ET,SUBJECT,LOCATION,DESCRIPTION,END DATE,END DATE ET,END TIME,END TIME ET,REMINDER OFF,REMINDER ON,REMINDER DATE,REMINDER TIME,REMINDER TIME ET,SHOWTIMEAS FREE,SHOWTIMEAS BUSY
8/8/2018,7:15 PM,8:15 PM,Cubs at Royals,Kauffman Stadium - Kansas City,Local TV: FSKC,8/8/2018,8/8/2018,10:15 PM,11:15 PM,FALSE,TRUE,8/8/2018,6:15 PM,7:15 PM,FREE,BUSY
8/10/2018,7:15 PM,8:15 PM,Cardinals at Royals,Kauffman Stadium - Kansas City,Local TV: FSKC,8/10/2018,8/10/2018,10:15 PM,11:15 PM,FALSE,TRUE,8/10/2018,6:15 PM,7:15 PM,FREE,BUSY
8/11/2018,6:15 PM,7:15 PM,Cardinals at Royals,Kauffman Stadium - Kansas City,Local TV: FSKC,8/11/2018,8/11/2018,9:15 PM,10:15 PM,FALSE,TRUE,8/11/2018,5:15 PM,6:15 PM,FREE,BUSY
8/12/2018,1:15 PM,2:15 PM,Cardinals at Royals,Kauffman Stadium - Kansas City,Local TV: FSKC ----- Local Radio: KYYS-1250 AM,8/12/2018,8/12/2018,4:15 PM,5:15 PM,FALSE,TRUE,8/12/2018,12:15 PM,1:15 PM,FREE,BUSY
8/13/2018,7:15 PM,8:15 PM,Blue Jays at Royals,Kauffman Stadium - Kansas City,Local TV: FSKC,8/13/2018,8/13/2018,10:15 PM,11:15 PM,FALSE,TRUE,8/13/2018,6:15 PM,7:15 PM,FREE,BUSY
8/14/2018,7:15 PM,8:15 PM,Blue Jays at Royals,Kauffman Stadium - Kansas City,Local TV: FSKC,8/14/2018,8/14/2018,10:15 PM,11:15 PM,FALSE,TRUE,8/14/2018,6:15 PM,7:15 PM,FREE,BUSY
8/15/2018,7:15 PM,8:15 PM,Blue Jays at Royals,Kauffman Stadium - Kansas City,Local TV: FSKC,8/15/2018,8/15/2018,10:15 PM,11:15 PM,FALSE,TRUE,8/15/2018,6:15 PM,7:15 PM,FREE,BUSY
8/16/2018,7:15 PM,8:15 PM,Blue Jays at Royals,Kauffman Stadium - Kansas City,Local TV: FSKC,8/16/2018,8/16/2018,10:15 PM,11:15 PM,FALSE,TRUE,8/16/2018,6:15 PM,7:15 PM,FREE,BUSY
8/17/2018,7:10 PM,8:10 PM,Royals at White Sox,Guaranteed Rate Field - Chicago,Local TV: FSKC,8/17/2018,8/17/2018,10:10 PM,11:10 PM,FALSE,TRUE,8/17/2018,6:10 PM,7:10 PM,FREE,BUSY
8/18/2018,6:10 PM,7:10 PM,Royals at White Sox,Guaranteed Rate Field - Chicago,Local TV: FSKC,8/18/2018,8/18/2018,9:10 PM,10:10 PM,FALSE,TRUE,8/18/2018,5:10 PM,6:10 PM,FREE,BUSY
8/19/2018,1:10 PM,2:10 PM,Royals at White Sox,Guaranteed Rate Field - Chicago,Local TV: FSKC,8/19/2018,8/19/2018,4:10 PM,5:10 PM,FALSE,TRUE,8/19/2018,12:10 PM,1:10 PM,FREE,BUSY
8/20/2018,6:10 PM,7:10 PM,Royals at Rays,Tropicana Field - St. Petersburg,Local TV: FSKC,8/20/2018,8/20/2018,9:10 PM,10:10 PM,FALSE,TRUE,8/20/2018,5:10 PM,6:10 PM,FREE,BUSY
8/21/2018,6:10 PM,7:10 PM,Royals at Rays,Tropicana Field - St. Petersburg,Local TV: FSKC,8/21/2018,8/21/2018,9:10 PM,10:10 PM,FALSE,TRUE,8/21/2018,5:10 PM,6:10 PM,FREE,BUSY
8/22/2018,6:10 PM,7:10 PM,Royals at Rays,Tropicana Field - St. Petersburg,Local TV: FSKC,8/22/2018,8/22/2018,9:10 PM,10:10 PM,FALSE,TRUE,8/22/2018,5:10 PM,6:10 PM,FREE,BUSY
8/23/2018,6:10 PM,7:10 PM,Royals at Rays,Tropicana Field - St. Petersburg,Local TV: FSKC,8/23/2018,8/23/2018,9:10 PM,10:10 PM,FALSE,TRUE,8/23/2018,5:10 PM,6:10 PM,FREE,BUSY
8/24/2018,7:15 PM,8:15 PM,Indians at Royals,Kauffman Stadium - Kansas City,Local TV: FSKC,8/24/2018,8/24/2018,10:15 PM,11:15 PM,FALSE,TRUE,8/24/2018,6:15 PM,7:15 PM,FREE,BUSY
8/25/2018,6:15 PM,7:15 PM,Indians at Royals,Kauffman Stadium - Kansas City,Local TV: FSKC,8/25/2018,8/25/2018,9:15 PM,10:15 PM,FALSE,TRUE,8/25/2018,5:15 PM,6:15 PM,FREE,BUSY
8/26/2018,1:15 PM,2:15 PM,Indians at Royals,Kauffman Stadium - Kansas City,Local TV: FSKC ----- Local Radio: KYYS-1250 AM,8/26/2018,8/26/2018,4:15 PM,5:15 PM,FALSE,TRUE,8/26/2018,12:15 PM,1:15 PM,FREE,BUSY
8/28/2018,7:15 PM,8:15 PM,Tigers at Royals,Kauffman Stadium - Kansas City,Local TV: FSKC,8/28/2018,8/28/2018,10:15 PM,11:15 PM,FALSE,TRUE,8/28/2018,6:15 PM,7:15 PM,FREE,BUSY
8/29/2018,1:15 PM,2:15 PM,Tigers at Royals,Kauffman Stadium - Kansas City,Local TV: FSKC ----- Local Radio: KYYS-1250 AM,8/29/2018,8/29/2018,4:15 PM,5:15 PM,FALSE,TRUE,8/29/2018,12:15 PM,1:15 PM,FREE,BUSY
8/31/2018,7:15 PM,8:15 PM,Orioles at Royals,Kauffman Stadium - Kansas City,Local TV: FSKC,8/31/2018,8/31/2018,10:15 PM,11:15 PM,FALSE,TRUE,8/31/2018,6:15 PM,7:15 PM,FREE,BUSY
9/1/2018,6:15 PM,7:15 PM,Orioles at Royals,Kauffman Stadium - Kansas City,Local TV: FSKC,9/1/2018,9/1/2018,9:15 PM,10:15 PM,FALSE,TRUE,9/1/2018,5:15 PM,6:15 PM,FREE,BUSY
9/2/2018,1:15 PM,2:15 PM,Orioles at Royals,Kauffman Stadium - Kansas City,Local TV: FSKC ----- Local Radio: KYYS-1250 AM,9/2/2018,9/2/2018,4:15 PM,5:15 PM,FALSE,TRUE,9/2/2018,12:15 PM,1:15 PM,FREE,BUSY
9/3/2018,3:10 PM,4:10 PM,Royals at Indians,Progressive Field - Cleveland,Local TV: FSKC,9/3/2018,9/3/2018,6:10 PM,7:10 PM,FALSE,TRUE,9/3/2018,2:10 PM,3:10 PM,FREE,BUSY
9/4/2018,6:10 PM,7:10 PM,Royals at Indians,Progressive Field - Cleveland,Local TV: FSKC,9/4/2018,9/4/2018,9:10 PM,10:10 PM,FALSE,TRUE,9/4/2018,5:10 PM,6:10 PM,FREE,BUSY
9/5/2018,12:10 PM,1:10 PM,Royals at Indians,Progressive Field - Cleveland,Local TV: FSKC,9/5/2018,9/5/2018,3:10 PM,4:10 PM,FALSE,TRUE,9/5/2018,11:10 AM,12:10 PM,FREE,BUSY
9/7/2018,7:10 PM,8:10 PM,Royals at Twins,Target Field - Minneapolis,Local TV: FSKC,9/7/2018,9/7/2018,10:10 PM,11:10 PM,FALSE,TRUE,9/7/2018,6:10 PM,7:10 PM,FREE,BUSY
9/8/2018,6:10 PM,7:10 PM,Royals at Twins,Target Field - Minneapolis,Local TV: FSKC,9/8/2018,9/8/2018,9:10 PM,10:10 PM,FALSE,TRUE,9/8/2018,5:10 PM,6:10 PM,FREE,BUSY
9/9/2018,1:10 PM,2:10 PM,Royals at Twins,Target Field - Minneapolis,Local TV: FSKC,9/9/2018,9/9/2018,4:10 PM,5:10 PM,FALSE,TRUE,9/9/2018,12:10 PM,1:10 PM,FREE,BUSY
9/10/2018,7:15 PM,8:15 PM,White Sox at Royals,Kauffman Stadium - Kansas City,Local TV: FSKC,9/10/2018,9/10/2018,10:15 PM,11:15 PM,FALSE,TRUE,9/10/2018,6:15 PM,7:15 PM,FREE,BUSY
9/11/2018,7:15 PM,8:15 PM,White Sox at Royals,Kauffman Stadium - Kansas City,Local TV: FSKC,9/11/2018,9/11/2018,10:15 PM,11:15 PM,FALSE,TRUE,9/11/2018,6:15 PM,7:15 PM,FREE,BUSY
9/12/2018,7:15 PM,8:15 PM,White Sox at Royals,Kauffman Stadium - Kansas City,Local TV: FSKC,9/12/2018,9/12/2018,10:15 PM,11:15 PM,FALSE,TRUE,9/12/2018,6:15 PM,7:15 PM,FREE,BUSY
9/13/2018,7:15 PM,8:15 PM,Twins at Royals,Kauffman Stadium - Kansas City,Local TV: FSKC,9/13/2018,9/13/2018,10:15 PM,11:15 PM,FALSE,TRUE,9/13/2018,6:15 PM,7:15 PM,FREE,BUSY
9/14/2018,7:15 PM,8:15 PM,Twins at Royals,Kauffman Stadium - Kansas City,Local TV: FSKC,9/14/2018,9/14/2018,10:15 PM,11:15 PM,FALSE,TRUE,9/14/2018,6:15 PM,7:15 PM,FREE,BUSY
9/15/2018,6:15 PM,7:15 PM,Twins at Royals,Kauffman Stadium - Kansas City,,9/15/2018,9/15/2018,9:15 PM,10:15 PM,FALSE,TRUE,9/15/2018,5:15 PM,6:15 PM,FREE,BUSY
9/16/2018,1:15 PM,2:15 PM,Twins at Royals,Kauffman Stadium - Kansas City,Local TV: FSKC ----- Local Radio: KYYS-1250 AM,9/16/2018,9/16/2018,4:15 PM,5:15 PM,FALSE,TRUE,9/16/2018,12:15 PM,1:15 PM,FREE,BUSY
9/17/2018,6:05 PM,7:05 PM,Royals at Pirates,PNC Park - Pittsburgh,Local TV: FSKC,9/17/2018,9/17/2018,9:05 PM,10:05 PM,FALSE,TRUE,9/17/2018,5:05 PM,6:05 PM,FREE,BUSY
9/18/2018,6:05 PM,7:05 PM,Royals at Pirates,PNC Park - Pittsburgh,Local TV: FSKC,9/18/2018,9/18/2018,9:05 PM,10:05 PM,FALSE,TRUE,9/18/2018,5:05 PM,6:05 PM,FREE,BUSY
9/19/2018,6:05 PM,7:05 PM,Royals at Pirates,PNC Park - Pittsburgh,Local TV: FSKC,9/19/2018,9/19/2018,9:05 PM,10:05 PM,FALSE,TRUE,9/19/2018,5:05 PM,6:05 PM,FREE,BUSY
9/20/2018,6:10 PM,7:10 PM,Royals at Tigers,Comerica Park - Detroit,Local TV: FSKC,9/20/2018,9/20/2018,9:10 PM,10:10 PM,FALSE,TRUE,9/20/2018,5:10 PM,6:10 PM,FREE,BUSY
9/21/2018,6:10 PM,7:10 PM,Royals at Tigers,Comerica Park - Detroit,Local TV: FSKC,9/21/2018,9/21/2018,9:10 PM,10:10 PM,FALSE,TRUE,9/21/2018,5:10 PM,6:10 PM,FREE,BUSY
9/22/2018,5:10 PM,6:10 PM,Royals at Tigers,Comerica Park - Detroit,Local TV: FSKC,9/22/2018,9/22/2018,8:10 PM,9:10 PM,FALSE,TRUE,9/22/2018,4:10 PM,5:10 PM,FREE,BUSY
9/23/2018,12:10 PM,1:10 PM,Royals at Tigers,Comerica Park - Detroit,Local TV: FSKC,9/23/2018,9/23/2018,3:10 PM,4:10 PM,FALSE,TRUE,9/23/2018,11:10 AM,12:10 PM,FREE,BUSY
9/25/2018,5:40 PM,6:40 PM,Royals at Reds,Great American Ball Park - Cincinnati,Local TV: FSKC,9/25/2018,9/25/2018,8:40 PM,9:40 PM,FALSE,TRUE,9/25/2018,4:40 PM,5:40 PM,FREE,BUSY
9/26/2018,5:40 PM,6:40 PM,Royals at Reds,Great American Ball Park - Cincinnati,Local TV: FSKC,9/26/2018,9/26/2018,8:40 PM,9:40 PM,FALSE,TRUE,9/26/2018,4:40 PM,5:40 PM,FREE,BUSY
9/27/2018,7:15 PM,8:15 PM,Indians at Royals,Kauffman Stadium - Kansas City,Local TV: FSKC,9/27/2018,9/27/2018,10:15 PM,11:15 PM,FALSE,TRUE,9/27/2018,6:15 PM,7:15 PM,FREE,BUSY
9/28/2018,7:15 PM,8:15 PM,Indians at Royals,Kauffman Stadium - Kansas City,Local TV: FSKC,9/28/2018,9/28/2018,10:15 PM,11:15 PM,FALSE,TRUE,9/28/2018,6:15 PM,7:15 PM,FREE,BUSY
9/29/2018,6:15 PM,7:15 PM,Indians at Royals,Kauffman Stadium - Kansas City,Local TV: FSKC,9/29/2018,9/29/2018,9:15 PM,10:15 PM,FALSE,TRUE,9/29/2018,5:15 PM,6:15 PM,FREE,BUSY
9/30/2018,2:15 PM,3:15 PM,Indians at Royals,Kauffman Stadium - Kansas City,Local TV: FSKC ----- Local Radio: KYYS-1250 AM,9/30/2018,9/30/2018,5:15 PM,6:15 PM,FALSE,TRUE,9/30/2018,1:15 PM,2:15 PM,FREE,BUSY
