START DATE,START TIME,START TIME ET,SUBJECT,LOCATION,DESCRIPTION,END DATE,END DATE ET,END TIME,END TIME ET,REMINDER OFF,REMINDER ON,REMINDER DATE,REMINDER TIME,REMINDER TIME ET,SHOWTIMEAS FREE,SHOWTIMEAS BUSY
03/15/19,03:10 PM,04:10 PM,Royals at Rockies,Salt River Fields at Talking Stick - Scottsdale,"Local Radio: MLB.com",03/15/19,03/15/19,06:10 PM,07:10 PM,FALSE,TRUE,03/15/19,02:10 PM,03:10 PM,FREE,BUSY
03/16/19,03:05 PM,04:05 PM,Brewers at Royals,Surprise Stadium - Surprise,"Local Radio: KCSP 610",03/16/19,03/16/19,06:05 PM,07:05 PM,FALSE,TRUE,03/16/19,02:05 PM,03:05 PM,FREE,BUSY
03/16/19,03:10 PM,04:10 PM,Royals at Padres,Peoria Stadium - Peoria,"Local TV: FSKC",03/16/19,03/16/19,06:10 PM,07:10 PM,FALSE,TRUE,03/16/19,02:10 PM,03:10 PM,FREE,BUSY
03/17/19,03:05 PM,04:05 PM,Royals at Giants,Scottsdale Stadium - Scottsdale,"Local Radio: KCSP 610",03/17/19,03/17/19,06:05 PM,07:05 PM,FALSE,TRUE,03/17/19,02:05 PM,03:05 PM,FREE,BUSY
03/19/19,08:05 PM,09:05 PM,Cubs at Royals,Surprise Stadium - Surprise,"Local TV: FSKC ----- Local Radio: KCSP 610",03/19/19,03/20/19,11:05 PM,12:05 AM,FALSE,TRUE,03/19/19,07:05 PM,08:05 PM,FREE,BUSY
03/20/19,08:40 PM,09:40 PM,Royals at Rockies,Salt River Fields at Talking Stick - Scottsdale,"Local TV: FSKC ----- Local Radio: KCSP 610",03/20/19,03/21/19,11:40 PM,12:40 AM,FALSE,TRUE,03/20/19,07:40 PM,08:40 PM,FREE,BUSY
03/21/19,03:05 PM,04:05 PM,Royals at Reds,Goodyear Ballpark - Goodyear,"Local Radio: MLB.com",03/21/19,03/21/19,06:05 PM,07:05 PM,FALSE,TRUE,03/21/19,02:05 PM,03:05 PM,FREE,BUSY
03/22/19,08:05 PM,09:05 PM,Giants at Royals,Surprise Stadium - Surprise,"Local TV: FSKC ----- Local Radio: KCSP 610",03/22/19,03/23/19,11:05 PM,12:05 AM,FALSE,TRUE,03/22/19,07:05 PM,08:05 PM,FREE,BUSY
03/23/19,03:05 PM,04:05 PM,Royals at Brewers,American Family Fields of Phoenix - Phoenix,"Local TV: FSKC ----- Local Radio: KCSP 610- MLB.com",03/23/19,03/23/19,06:05 PM,07:05 PM,FALSE,TRUE,03/23/19,02:05 PM,03:05 PM,FREE,BUSY
03/24/19,02:05 PM,03:05 PM,Royals at Rangers,Surprise Stadium - Surprise,"Local TV: FSKC ----- Local Radio: KCSP 610",03/24/19,03/24/19,05:05 PM,06:05 PM,FALSE,TRUE,03/24/19,01:05 PM,02:05 PM,FREE,BUSY
03/25/19,06:05 PM,07:05 PM,Royals at Storm Chasers,Werner Park - Papillion,"Local Radio: KCSP 610",03/25/19,03/25/19,09:05 PM,10:05 PM,FALSE,TRUE,03/25/19,05:05 PM,06:05 PM,FREE,BUSY
03/28/19,03:15 PM,04:15 PM,White Sox at Royals,Kauffman Stadium - Kansas City,"Local TV: FSKC ----- Local Radio: KCSP 610",03/28/19,03/28/19,06:15 PM,07:15 PM,FALSE,TRUE,03/28/19,02:15 PM,03:15 PM,FREE,BUSY
03/30/19,01:15 PM,02:15 PM,White Sox at Royals,Kauffman Stadium - Kansas City,"Local TV: FSKC ----- Local Radio: KCSP 610",03/30/19,03/30/19,04:15 PM,05:15 PM,FALSE,TRUE,03/30/19,12:15 PM,01:15 PM,FREE,BUSY
03/31/19,01:15 PM,02:15 PM,White Sox at Royals,Kauffman Stadium - Kansas City,"Local TV: FSKC ----- Local Radio: KCSP 610",03/31/19,03/31/19,04:15 PM,05:15 PM,FALSE,TRUE,03/31/19,12:15 PM,01:15 PM,FREE,BUSY
04/02/19,07:15 PM,08:15 PM,Twins at Royals,Kauffman Stadium - Kansas City,"Local TV: FSKC ----- Local Radio: KCSP 610",04/02/19,04/02/19,10:15 PM,11:15 PM,FALSE,TRUE,04/02/19,06:15 PM,07:15 PM,FREE,BUSY
04/03/19,12:15 PM,01:15 PM,Twins at Royals,Kauffman Stadium - Kansas City,"Local TV: FSKC ----- Local Radio: KCSP 610",04/03/19,04/03/19,03:15 PM,04:15 PM,FALSE,TRUE,04/03/19,11:15 AM,12:15 PM,FREE,BUSY
04/04/19,12:10 PM,01:10 PM,Royals at Tigers,Comerica Park - Detroit,"Local TV: FSKC ----- Local Radio: KCSP 610",04/04/19,04/04/19,03:10 PM,04:10 PM,FALSE,TRUE,04/04/19,11:10 AM,12:10 PM,FREE,BUSY
04/06/19,12:10 PM,01:10 PM,Royals at Tigers,Comerica Park - Detroit,"Local TV: FSKC ----- Local Radio: KCSP 610",04/06/19,04/06/19,03:10 PM,04:10 PM,FALSE,TRUE,04/06/19,11:10 AM,12:10 PM,FREE,BUSY
04/07/19,12:10 PM,01:10 PM,Royals at Tigers,Comerica Park - Detroit,"Local TV: FSKC ----- Local Radio: KCSP 610",04/07/19,04/07/19,03:10 PM,04:10 PM,FALSE,TRUE,04/07/19,11:10 AM,12:10 PM,FREE,BUSY
04/08/19,07:15 PM,08:15 PM,Mariners at Royals,Kauffman Stadium - Kansas City,"Local TV: FSKC ----- Local Radio: KCSP 610",04/08/19,04/08/19,10:15 PM,11:15 PM,FALSE,TRUE,04/08/19,06:15 PM,07:15 PM,FREE,BUSY
04/09/19,07:15 PM,08:15 PM,Mariners at Royals,Kauffman Stadium - Kansas City,"Local TV: FSKC ----- Local Radio: KCSP 610",04/09/19,04/09/19,10:15 PM,11:15 PM,FALSE,TRUE,04/09/19,06:15 PM,07:15 PM,FREE,BUSY
04/10/19,07:15 PM,08:15 PM,Mariners at Royals,Kauffman Stadium - Kansas City,"Local TV: FSKC ----- Local Radio: KCSP 610",04/10/19,04/10/19,10:15 PM,11:15 PM,FALSE,TRUE,04/10/19,06:15 PM,07:15 PM,FREE,BUSY
04/11/19,12:15 PM,01:15 PM,Mariners at Royals,Kauffman Stadium - Kansas City,"Local TV: FSKC ----- Local Radio: KCSP 610",04/11/19,04/11/19,03:15 PM,04:15 PM,FALSE,TRUE,04/11/19,11:15 AM,12:15 PM,FREE,BUSY
04/12/19,07:15 PM,08:15 PM,Indians at Royals,Kauffman Stadium - Kansas City,"Local TV: FSKC ----- Local Radio: KCSP 610",04/12/19,04/12/19,10:15 PM,11:15 PM,FALSE,TRUE,04/12/19,06:15 PM,07:15 PM,FREE,BUSY
04/13/19,06:15 PM,07:15 PM,Indians at Royals,Kauffman Stadium - Kansas City,"Local TV: FSKC ----- Local Radio: KCSP 610",04/13/19,04/13/19,09:15 PM,10:15 PM,FALSE,TRUE,04/13/19,05:15 PM,06:15 PM,FREE,BUSY
04/14/19,01:15 PM,02:15 PM,Indians at Royals,Kauffman Stadium - Kansas City,"Local TV: FSKC ----- Local Radio: KCSP 610",04/14/19,04/14/19,04:15 PM,05:15 PM,FALSE,TRUE,04/14/19,12:15 PM,01:15 PM,FREE,BUSY
04/15/19,07:10 PM,08:10 PM,Royals at White Sox,Guaranteed Rate Field - Chicago,"Local TV: FSKC ----- Local Radio: KCSP 610",04/15/19,04/15/19,10:10 PM,11:10 PM,FALSE,TRUE,04/15/19,06:10 PM,07:10 PM,FREE,BUSY
04/16/19,07:10 PM,08:10 PM,Royals at White Sox,Guaranteed Rate Field - Chicago,"Local TV: FSKC ----- Local Radio: KCSP 610",04/16/19,04/16/19,10:10 PM,11:10 PM,FALSE,TRUE,04/16/19,06:10 PM,07:10 PM,FREE,BUSY
04/17/19,01:10 PM,02:10 PM,Royals at White Sox,Guaranteed Rate Field - Chicago,"Local TV: FSKC ----- Local Radio: KCSP 610",04/17/19,04/17/19,04:10 PM,05:10 PM,FALSE,TRUE,04/17/19,12:10 PM,01:10 PM,FREE,BUSY
04/18/19,05:35 PM,06:35 PM,Royals at Yankees,Yankee Stadium - Bronx,"Local TV: FSKC ----- Local Radio: KCSP 610",04/18/19,04/18/19,08:35 PM,09:35 PM,FALSE,TRUE,04/18/19,04:35 PM,05:35 PM,FREE,BUSY
04/19/19,06:05 PM,07:05 PM,Royals at Yankees,Yankee Stadium - Bronx,"Local TV: FSKC ----- Local Radio: KCSP 610",04/19/19,04/19/19,09:05 PM,10:05 PM,FALSE,TRUE,04/19/19,05:05 PM,06:05 PM,FREE,BUSY
04/20/19,12:05 PM,01:05 PM,Royals at Yankees,Yankee Stadium - Bronx,"Local TV: FSKC- MLBN (out-of-market only) ----- Local Radio: KCSP 610",04/20/19,04/20/19,03:05 PM,04:05 PM,FALSE,TRUE,04/20/19,11:05 AM,12:05 PM,FREE,BUSY
04/21/19,12:05 PM,01:05 PM,Royals at Yankees,Yankee Stadium - Bronx,"Local TV: FSKC ----- Local Radio: KCSP 610",04/21/19,04/21/19,03:05 PM,04:05 PM,FALSE,TRUE,04/21/19,11:05 AM,12:05 PM,FREE,BUSY
04/22/19,06:10 PM,07:10 PM,Royals at Rays,Tropicana Field - St. Petersburg,"Local TV: FSKC ----- Local Radio: KCSP 610",04/22/19,04/22/19,09:10 PM,10:10 PM,FALSE,TRUE,04/22/19,05:10 PM,06:10 PM,FREE,BUSY
04/23/19,06:10 PM,07:10 PM,Royals at Rays,Tropicana Field - St. Petersburg,"Local TV: FSKC ----- Local Radio: KCSP 610",04/23/19,04/23/19,09:10 PM,10:10 PM,FALSE,TRUE,04/23/19,05:10 PM,06:10 PM,FREE,BUSY
04/24/19,12:10 PM,01:10 PM,Royals at Rays,Tropicana Field - St. Petersburg,"Local TV: FSKC ----- Local Radio: KCSP 610",04/24/19,04/24/19,03:10 PM,04:10 PM,FALSE,TRUE,04/24/19,11:10 AM,12:10 PM,FREE,BUSY
04/26/19,07:15 PM,08:15 PM,Angels at Royals,Kauffman Stadium - Kansas City,"Local TV: FSKC ----- Local Radio: KCSP 610",04/26/19,04/26/19,10:15 PM,11:15 PM,FALSE,TRUE,04/26/19,06:15 PM,07:15 PM,FREE,BUSY
04/27/19,06:15 PM,07:15 PM,Angels at Royals,Kauffman Stadium - Kansas City,"Local TV: FSKC ----- Local Radio: KCSP 610",04/27/19,04/27/19,09:15 PM,10:15 PM,FALSE,TRUE,04/27/19,05:15 PM,06:15 PM,FREE,BUSY
04/28/19,01:15 PM,02:15 PM,Angels at Royals,Kauffman Stadium - Kansas City,"Local TV: FSKC ----- Local Radio: KCSP 610",04/28/19,04/28/19,04:15 PM,05:15 PM,FALSE,TRUE,04/28/19,12:15 PM,01:15 PM,FREE,BUSY
04/29/19,07:15 PM,08:15 PM,Rays at Royals,Kauffman Stadium - Kansas City,"Local TV: FSKC ----- Local Radio: KCSP 610",04/29/19,04/29/19,10:15 PM,11:15 PM,FALSE,TRUE,04/29/19,06:15 PM,07:15 PM,FREE,BUSY
04/30/19,07:15 PM,08:15 PM,Rays at Royals,Kauffman Stadium - Kansas City,"Local TV: FSKC ----- Local Radio: KCSP 610",04/30/19,04/30/19,10:15 PM,11:15 PM,FALSE,TRUE,04/30/19,06:15 PM,07:15 PM,FREE,BUSY
05/01/19,07:15 PM,08:15 PM,Rays at Royals,Kauffman Stadium - Kansas City,"Local TV: FSKC ----- Local Radio: KCSP 610",05/01/19,05/01/19,10:15 PM,11:15 PM,FALSE,TRUE,05/01/19,06:15 PM,07:15 PM,FREE,BUSY
05/02/19,01:15 PM,02:15 PM,Rays at Royals,Kauffman Stadium - Kansas City,"Local TV: FSKC ----- Local Radio: KCSP 610",05/02/19,05/02/19,04:15 PM,05:15 PM,FALSE,TRUE,05/02/19,12:15 PM,01:15 PM,FREE,BUSY
05/03/19,06:10 PM,07:10 PM,Royals at Tigers,Comerica Park - Detroit,"Local TV: FSKC ----- Local Radio: KCSP 610",05/03/19,05/03/19,09:10 PM,10:10 PM,FALSE,TRUE,05/03/19,05:10 PM,06:10 PM,FREE,BUSY
05/04/19,03:10 PM,04:10 PM,Royals at Tigers,Comerica Park - Detroit,"Local TV: FSKC ----- Local Radio: KCSP 610",05/04/19,05/04/19,06:10 PM,07:10 PM,FALSE,TRUE,05/04/19,02:10 PM,03:10 PM,FREE,BUSY
05/05/19,12:10 PM,01:10 PM,Royals at Tigers,Comerica Park - Detroit,"Local TV: FSKC ----- Local Radio: KCSP 610",05/05/19,05/05/19,03:10 PM,04:10 PM,FALSE,TRUE,05/05/19,11:10 AM,12:10 PM,FREE,BUSY
05/06/19,07:10 PM,08:10 PM,Royals at Astros,Minute Maid Park - Houston,"Local TV: FSKC ----- Local Radio: KCSP 610",05/06/19,05/06/19,10:10 PM,11:10 PM,FALSE,TRUE,05/06/19,06:10 PM,07:10 PM,FREE,BUSY
05/07/19,07:10 PM,08:10 PM,Royals at Astros,Minute Maid Park - Houston,"Local TV: FSKC ----- Local Radio: KCSP 610",05/07/19,05/07/19,10:10 PM,11:10 PM,FALSE,TRUE,05/07/19,06:10 PM,07:10 PM,FREE,BUSY
05/08/19,07:10 PM,08:10 PM,Royals at Astros,Minute Maid Park - Houston,"Local TV: FSKC ----- Local Radio: KCSP 610",05/08/19,05/08/19,10:10 PM,11:10 PM,FALSE,TRUE,05/08/19,06:10 PM,07:10 PM,FREE,BUSY
05/10/19,07:15 PM,08:15 PM,Phillies at Royals,Kauffman Stadium - Kansas City,"Local TV: FSKC ----- Local Radio: KCSP 610",05/10/19,05/10/19,10:15 PM,11:15 PM,FALSE,TRUE,05/10/19,06:15 PM,07:15 PM,FREE,BUSY
05/11/19,06:15 PM,07:15 PM,Phillies at Royals,Kauffman Stadium - Kansas City,"Local TV: FSKC ----- Local Radio: KCSP 610",05/11/19,05/11/19,09:15 PM,10:15 PM,FALSE,TRUE,05/11/19,05:15 PM,06:15 PM,FREE,BUSY
05/12/19,01:15 PM,02:15 PM,Phillies at Royals,Kauffman Stadium - Kansas City,"Local TV: FSKC ----- Local Radio: KCSP 610",05/12/19,05/12/19,04:15 PM,05:15 PM,FALSE,TRUE,05/12/19,12:15 PM,01:15 PM,FREE,BUSY
05/14/19,07:15 PM,08:15 PM,Rangers at Royals,Kauffman Stadium - Kansas City,"Local TV: FSKC ----- Local Radio: KCSP 610",05/14/19,05/14/19,10:15 PM,11:15 PM,FALSE,TRUE,05/14/19,06:15 PM,07:15 PM,FREE,BUSY
05/15/19,07:15 PM,08:15 PM,Rangers at Royals,Kauffman Stadium - Kansas City,"Local TV: FSKC ----- Local Radio: KCSP 610",05/15/19,05/15/19,10:15 PM,11:15 PM,FALSE,TRUE,05/15/19,06:15 PM,07:15 PM,FREE,BUSY
05/16/19,12:15 PM,01:15 PM,Rangers at Royals,Kauffman Stadium - Kansas City,"Local TV: FSKC ----- Local Radio: KCSP 610",05/16/19,05/16/19,03:15 PM,04:15 PM,FALSE,TRUE,05/16/19,11:15 AM,12:15 PM,FREE,BUSY
05/17/19,09:07 PM,10:07 PM,Royals at Angels,Angel Stadium - Anaheim,"Local TV: FSKC ----- Local Radio: KCSP 610",05/18/19,05/18/19,12:07 AM,01:07 AM,FALSE,TRUE,05/17/19,08:07 PM,09:07 PM,FREE,BUSY
05/18/19,09:07 PM,10:07 PM,Royals at Angels,Angel Stadium - Anaheim,"Local TV: FSKC- FS1 ----- Local Radio: KCSP 610",05/19/19,05/19/19,12:07 AM,01:07 AM,FALSE,TRUE,05/18/19,08:07 PM,09:07 PM,FREE,BUSY
05/19/19,03:07 PM,04:07 PM,Royals at Angels,Angel Stadium - Anaheim,"Local TV: FSKC ----- Local Radio: KCSP 610",05/19/19,05/19/19,06:07 PM,07:07 PM,FALSE,TRUE,05/19/19,02:07 PM,03:07 PM,FREE,BUSY
05/21/19,07:15 PM,08:15 PM,Royals at Cardinals,Busch Stadium - St. Louis,"Local TV: FSKC ----- Local Radio: KCSP 610",05/21/19,05/21/19,10:15 PM,11:15 PM,FALSE,TRUE,05/21/19,06:15 PM,07:15 PM,FREE,BUSY
05/22/19,12:15 PM,01:15 PM,Royals at Cardinals,Busch Stadium - St. Louis,"Local TV: FSKC ----- Local Radio: KCSP 610",05/22/19,05/22/19,03:15 PM,04:15 PM,FALSE,TRUE,05/22/19,11:15 AM,12:15 PM,FREE,BUSY
05/24/19,07:15 PM,08:15 PM,Yankees at Royals,Kauffman Stadium - Kansas City,"Local TV: FSKC ----- Local Radio: KCSP 610",05/24/19,05/24/19,10:15 PM,11:15 PM,FALSE,TRUE,05/24/19,06:15 PM,07:15 PM,FREE,BUSY
05/25/19,01:15 PM,02:15 PM,Yankees at Royals,Kauffman Stadium - Kansas City,"Local TV: FSKC ----- Local Radio: KCSP 610",05/25/19,05/25/19,04:15 PM,05:15 PM,FALSE,TRUE,05/25/19,12:15 PM,01:15 PM,FREE,BUSY
05/26/19,01:15 PM,02:15 PM,Yankees at Royals,Kauffman Stadium - Kansas City,"Local TV: FSKC ----- Local Radio: KCSP 610",05/26/19,05/26/19,04:15 PM,05:15 PM,FALSE,TRUE,05/26/19,12:15 PM,01:15 PM,FREE,BUSY
05/27/19,01:10 PM,02:10 PM,Royals at White Sox,Guaranteed Rate Field - Chicago,"Local TV: FSKC ----- Local Radio: KCSP 610",05/27/19,05/27/19,04:10 PM,05:10 PM,FALSE,TRUE,05/27/19,12:10 PM,01:10 PM,FREE,BUSY
05/28/19,07:10 PM,08:10 PM,Royals at White Sox,Guaranteed Rate Field - Chicago,"Local TV: FSKC ----- Local Radio: KCSP 610",05/28/19,05/28/19,10:10 PM,11:10 PM,FALSE,TRUE,05/28/19,06:10 PM,07:10 PM,FREE,BUSY
05/29/19,07:10 PM,08:10 PM,Royals at White Sox,Guaranteed Rate Field - Chicago,"Local TV: FSKC ----- Local Radio: KCSP 610",05/29/19,05/29/19,10:10 PM,11:10 PM,FALSE,TRUE,05/29/19,06:10 PM,07:10 PM,FREE,BUSY
05/30/19,07:05 PM,08:05 PM,Royals at Rangers,Globe Life Park in Arlington - Arlington,"Local TV: FSKC ----- Local Radio: KCSP 610",05/30/19,05/30/19,10:05 PM,11:05 PM,FALSE,TRUE,05/30/19,06:05 PM,07:05 PM,FREE,BUSY
05/31/19,07:05 PM,08:05 PM,Royals at Rangers,Globe Life Park in Arlington - Arlington,"Local TV: FSKC ----- Local Radio: KCSP 610",05/31/19,05/31/19,10:05 PM,11:05 PM,FALSE,TRUE,05/31/19,06:05 PM,07:05 PM,FREE,BUSY
06/01/19,03:05 PM,04:05 PM,Royals at Rangers,Globe Life Park in Arlington - Arlington,"Local TV: FSKC ----- Local Radio: KCSP 610",06/01/19,06/01/19,06:05 PM,07:05 PM,FALSE,TRUE,06/01/19,02:05 PM,03:05 PM,FREE,BUSY
06/02/19,02:05 PM,03:05 PM,Royals at Rangers,Globe Life Park in Arlington - Arlington,"Local TV: FSKC ----- Local Radio: KCSP 610",06/02/19,06/02/19,05:05 PM,06:05 PM,FALSE,TRUE,06/02/19,01:05 PM,02:05 PM,FREE,BUSY
06/04/19,07:15 PM,08:15 PM,Red Sox at Royals,Kauffman Stadium - Kansas City,"Local TV: FSKC ----- Local Radio: KCSP 610",06/04/19,06/04/19,10:15 PM,11:15 PM,FALSE,TRUE,06/04/19,06:15 PM,07:15 PM,FREE,BUSY
06/05/19,07:15 PM,08:15 PM,Red Sox at Royals,Kauffman Stadium - Kansas City,"Local TV: FSKC ----- Local Radio: KCSP 610",06/05/19,06/05/19,10:15 PM,11:15 PM,FALSE,TRUE,06/05/19,06:15 PM,07:15 PM,FREE,BUSY
06/06/19,12:15 PM,01:15 PM,Red Sox at Royals,Kauffman Stadium - Kansas City,"Local TV: FSKC ----- Local Radio: KCSP 610",06/06/19,06/06/19,03:15 PM,04:15 PM,FALSE,TRUE,06/06/19,11:15 AM,12:15 PM,FREE,BUSY
06/07/19,07:15 PM,08:15 PM,White Sox at Royals,Kauffman Stadium - Kansas City,"Local TV: FSKC ----- Local Radio: KCSP 610",06/07/19,06/07/19,10:15 PM,11:15 PM,FALSE,TRUE,06/07/19,06:15 PM,07:15 PM,FREE,BUSY
06/08/19,01:15 PM,02:15 PM,White Sox at Royals,Kauffman Stadium - Kansas City,"Local TV: FSKC ----- Local Radio: KCSP 610",06/08/19,06/08/19,04:15 PM,05:15 PM,FALSE,TRUE,06/08/19,12:15 PM,01:15 PM,FREE,BUSY
06/09/19,01:15 PM,02:15 PM,White Sox at Royals,Kauffman Stadium - Kansas City,"Local TV: FSKC ----- Local Radio: KCSP 610",06/09/19,06/09/19,04:15 PM,05:15 PM,FALSE,TRUE,06/09/19,12:15 PM,01:15 PM,FREE,BUSY
06/11/19,07:15 PM,08:15 PM,Tigers at Royals,Kauffman Stadium - Kansas City,"Local TV: FSKC ----- Local Radio: KCSP 610",06/11/19,06/11/19,10:15 PM,11:15 PM,FALSE,TRUE,06/11/19,06:15 PM,07:15 PM,FREE,BUSY
06/12/19,07:15 PM,08:15 PM,Tigers at Royals,Kauffman Stadium - Kansas City,"Local TV: FSKC ----- Local Radio: KCSP 610",06/12/19,06/12/19,10:15 PM,11:15 PM,FALSE,TRUE,06/12/19,06:15 PM,07:15 PM,FREE,BUSY
06/13/19,07:05 PM,08:05 PM,Tigers at Royals,TD Ameritrade Park - Omaha,"Local TV: ESPN ----- Local Radio: KCSP 610",06/13/19,06/13/19,10:05 PM,11:05 PM,FALSE,TRUE,06/13/19,06:05 PM,07:05 PM,FREE,BUSY
06/14/19,07:10 PM,08:10 PM,Royals at Twins,Target Field - Minneapolis,"Local TV: FSKC ----- Local Radio: KCSP 610",06/14/19,06/14/19,10:10 PM,11:10 PM,FALSE,TRUE,06/14/19,06:10 PM,07:10 PM,FREE,BUSY
06/15/19,06:10 PM,07:10 PM,Royals at Twins,Target Field - Minneapolis,"Local TV: FSKC ----- Local Radio: KCSP 610",06/15/19,06/15/19,09:10 PM,10:10 PM,FALSE,TRUE,06/15/19,05:10 PM,06:10 PM,FREE,BUSY
06/16/19,01:10 PM,02:10 PM,Royals at Twins,Target Field - Minneapolis,"Local TV: FSKC ----- Local Radio: KCSP 610",06/16/19,06/16/19,04:10 PM,05:10 PM,FALSE,TRUE,06/16/19,12:10 PM,01:10 PM,FREE,BUSY
